Tanggal,Kategori,Is_Expense,Total Pemasukan,Total Pengeluaran,Keuntungan
12/21/2024,Pengiriman,1,0,14868000,38490525000
12/21/2024,Pembelian Barang,1,0,8468000,38482057000
12/22/2024,Pengiriman,1,0,12959000,38469098000
12/22/2024,Jasa Pemasangan,0,40000000,0,38509098000
12/23/2024,Pengandaan Barang,0,40000000,0,38549098000
12/24/2024,Pembelian Barang,1,0,5853000,38543245000
12/24/2024,Pengiriman,1,0,8899000,38534346000
12/25/2024,Pengandaan Barang,0,40000000,0,38574346000
12/25/2024,Pengiriman,1,0,9865000,38564481000
12/25/2024,Pembelian Barang,1,0,14424000,38550057000
12/26/2024,Pembelian Barang,1,0,12061000,38537996000
12/26/2024,Jasa Pemasangan,0,40000000,0,38577996000
12/26/2024,Pengandaan Barang,0,40000000,0,38617996000
12/27/2024,Pengandaan Barang,0,40000000,0,38657996000
12/28/2024,Pengiriman,1,0,14378000,38643618000
12/28/2024,Pengandaan Barang,0,40000000,0,38683618000
12/29/2024,Pembelian Barang,1,0,11059000,38672559000
12/30/2024,Pengiriman,1,0,19107000,38653452000
12/30/2024,Pengiriman,1,0,19237000,38634215000
12/31/2024,Pembelian Barang,1,0,18485000,38615730000
1/1/2025,Pengiriman,1,0,14656000,38601074000
1/1/2025,Pembelian Barang,1,0,19793000,38581281000
1/2/2025,Pembelian Barang,1,0,11091000,38570190000
1/2/2025,Jasa Pemasangan,0,40000000,0,38610190000
1/2/2025,Pengandaan Barang,0,40000000,0,38650190000
1/3/2025,Jasa Pemasangan,0,40000000,0,38690190000
1/4/2025,Jasa Pemasangan,0,40000000,0,38730190000
1/4/2025,Pembelian Barang,1,0,8385000,38721805000
1/4/2025,Jasa Pemasangan,0,40000000,0,38761805000
1/5/2025,Jasa Pemasangan,0,40000000,0,38801805000
1/5/2025,Pengandaan Barang,0,40000000,0,38841805000
1/5/2025,Pembelian Barang,1,0,16667000,38825138000
1/6/2025,Pengiriman,1,0,16638000,38808500000
1/7/2025,Pengiriman,1,0,6722000,38801778000
1/7/2025,Pengiriman,1,0,10199000,38791579000
1/8/2025,Pembelian Barang,1,0,17719000,38773860000
1/8/2025,Pengiriman,1,0,13736000,38760124000
1/9/2025,Pengandaan Barang,0,40000000,0,38800124000
1/10/2025,Jasa Pemasangan,0,39894000,0,38840018000
1/11/2025,Pengandaan Barang,0,39179000,0,38879197000
1/11/2025,Jasa Pemasangan,0,40000000,0,38919197000
1/11/2025,Jasa Pemasangan,0,40000000,0,38959197000
1/12/2025,Pengiriman,1,0,11704000,38947493000
1/12/2025,Jasa Pemasangan,0,39110000,0,38986603000
1/12/2025,Pengiriman,1,0,15921000,38970682000
1/13/2025,Jasa Pemasangan,0,38403000,0,39009085000
1/13/2025,Pembelian Barang,1,0,7179000,39001906000
1/13/2025,Jasa Pemasangan,0,39710000,0,39041616000
1/14/2025,Pengandaan Barang,0,40000000,0,39081616000
1/14/2025,Jasa Pemasangan,0,40000000,0,39121616000
1/14/2025,Jasa Pemasangan,0,40000000,0,39161616000
1/15/2025,Pengandaan Barang,0,40000000,0,39201616000
1/15/2025,Pengandaan Barang,0,40000000,0,39241616000
1/15/2025,Pengiriman,1,0,8622000,39232994000
1/16/2025,Pengandaan Barang,0,40000000,0,39272994000
1/16/2025,Jasa Pemasangan,0,39604000,0,39312598000
1/16/2025,Pembelian Barang,1,0,19635000,39292963000
1/17/2025,Pengiriman,1,0,6273000,39286690000
1/17/2025,Pengandaan Barang,0,40000000,0,39326690000
1/18/2025,Jasa Pemasangan,0,40000000,0,39366690000
1/18/2025,Pengandaan Barang,0,39534000,0,39406224000
1/19/2025,Pengandaan Barang,0,40000000,0,39446224000
1/20/2025,Pengandaan Barang,0,40000000,0,39486224000
1/20/2025,Pengandaan Barang,0,39451000,0,39525675000
1/20/2025,Pembelian Barang,1,0,17175000,39508500000
1/21/2025,Jasa Pemasangan,0,39209000,0,39547709000
1/21/2025,Pengiriman,1,0,10597000,39537112000
1/22/2025,Pembelian Barang,1,0,10696000,39526416000
1/22/2025,Pengandaan Barang,0,39647000,0,39566063000
1/22/2025,Pengiriman,1,0,8951000,39557112000
1/23/2025,Jasa Pemasangan,0,40000000,0,39597112000
1/24/2025,Jasa Pemasangan,0,39084000,0,39636196000
1/24/2025,Pengiriman,1,0,12253000,39623943000
1/25/2025,Pembelian Barang,1,0,5329000,39618614000
1/25/2025,Pengandaan Barang,0,38462000,0,39657076000
1/25/2025,Jasa Pemasangan,0,40000000,0,39697076000
1/26/2025,Pengiriman,1,0,9041000,39688035000
1/26/2025,Pengandaan Barang,0,40000000,0,39728035000
1/27/2025,Pengandaan Barang,0,39329000,0,39767364000
1/28/2025,Pengiriman,1,0,15978000,39751386000
1/28/2025,Pembelian Barang,1,0,17522000,39733864000
1/29/2025,Pembelian Barang,1,0,13653000,39720211000
1/30/2025,Pembelian Barang,1,0,10861000,39709350000
1/30/2025,Pengiriman,1,0,6019000,39703331000
1/30/2025,Pengiriman,1,0,10562000,39692769000
1/31/2025,Pengiriman,1,0,14913000,39677856000
1/31/2025,Pengiriman,1,0,18004000,39659852000
2/1/2025,Pembelian Barang,1,0,9950000,39649902000
2/1/2025,Pengiriman,1,0,11547000,39638355000
2/2/2025,Pembelian Barang,1,0,13009000,39625346000
2/2/2025,Jasa Pemasangan,0,40000000,0,39665346000
2/2/2025,Pengiriman,1,0,17284000,39648062000
2/3/2025,Pembelian Barang,1,0,15446000,39632616000
2/3/2025,Jasa Pemasangan,0,40000000,0,39672616000
2/4/2025,Pembelian Barang,1,0,19345000,39653271000
2/4/2025,Pengandaan Barang,0,40000000,0,39693271000
2/5/2025,Jasa Pemasangan,0,39412000,0,39732683000
2/5/2025,Jasa Pemasangan,0,39680000,0,39772363000
2/6/2025,Jasa Pemasangan,0,40000000,0,39812363000
2/6/2025,Jasa Pemasangan,0,40000000,0,39852363000
2/6/2025,Pengiriman,1,0,15139000,39837224000
2/7/2025,Pengandaan Barang,0,40000000,0,39877224000
2/8/2025,Pembelian Barang,1,0,8540000,39868684000
2/8/2025,Pengandaan Barang,0,40000000,0,39908684000
2/9/2025,Pembelian Barang,1,0,10539000,39898145000
2/10/2025,Pengiriman,1,0,18586000,39879559000
2/11/2025,Pengiriman,1,0,16640000,39862919000
2/12/2025,Pengandaan Barang,0,40000000,0,39902919000
2/13/2025,Pengiriman,1,0,9115000,39893804000
2/13/2025,Pengiriman,1,0,8884000,39884920000
2/14/2025,Pembelian Barang,1,0,6125000,39878795000
2/14/2025,Pengiriman,1,0,6712000,39872083000
2/15/2025,Pengandaan Barang,0,39945000,0,39912028000
2/16/2025,Pengandaan Barang,0,39533000,0,39951561000
2/16/2025,Pengiriman,1,0,8873000,39942688000
2/16/2025,Jasa Pemasangan,0,40000000,0,39982688000
2/17/2025,Pengandaan Barang,0,40000000,0,40022688000
2/17/2025,Jasa Pemasangan,0,40000000,0,40062688000
2/18/2025,Pengiriman,1,0,13990000,40048698000
2/18/2025,Jasa Pemasangan,0,40000000,0,40088698000
2/19/2025,Pengandaan Barang,0,40000000,0,40128698000
2/20/2025,Pembelian Barang,1,0,11716000,40116982000
2/20/2025,Jasa Pemasangan,0,40000000,0,40156982000
2/20/2025,Jasa Pemasangan,0,39983000,0,40196965000
2/21/2025,Pengiriman,1,0,16995000,40179970000
2/21/2025,Pengandaan Barang,0,40000000,0,40219970000
2/21/2025,Jasa Pemasangan,0,39182000,0,40259152000
2/22/2025,Jasa Pemasangan,0,38416000,0,40297568000
2/23/2025,Pengandaan Barang,0,40000000,0,40337568000
2/23/2025,Pengiriman,1,0,16168000,40321400000
2/24/2025,Pengiriman,1,0,13070000,40308330000
2/25/2025,Pengandaan Barang,0,40000000,0,40348330000
2/25/2025,Pengandaan Barang,0,40000000,0,40388330000
2/26/2025,Pengandaan Barang,0,40000000,0,40428330000
2/27/2025,Jasa Pemasangan,0,40000000,0,40468330000
2/27/2025,Pengandaan Barang,0,40000000,0,40508330000
2/27/2025,Jasa Pemasangan,0,40000000,0,40548330000
2/28/2025,Pengiriman,1,0,7436000,40540894000
3/1/2025,Pengandaan Barang,0,39090000,0,40579984000
3/2/2025,Jasa Pemasangan,0,39081000,0,40619065000
3/2/2025,Pengandaan Barang,0,39663000,0,40658728000
3/2/2025,Pengandaan Barang,0,40000000,0,40698728000
3/3/2025,Jasa Pemasangan,0,40000000,0,40738728000
3/3/2025,Jasa Pemasangan,0,40000000,0,40778728000
3/4/2025,Pengiriman,1,0,7716000,40771012000
3/4/2025,Pengandaan Barang,0,40000000,0,40811012000
3/4/2025,Pengiriman,1,0,15014000,40795998000
3/5/2025,Pembelian Barang,1,0,15736000,40780262000
3/5/2025,Pengiriman,1,0,7731000,40772531000
3/6/2025,Pengiriman,1,0,17511000,40755020000
3/6/2025,Pengiriman,1,0,6418000,40748602000
3/6/2025,Jasa Pemasangan,0,40000000,0,40788602000
3/7/2025,Pengandaan Barang,0,39268000,0,40827870000
3/8/2025,Pengiriman,1,0,9253000,40818617000
3/8/2025,Pembelian Barang,1,0,8904000,40809713000
3/9/2025,Pembelian Barang,1,0,16784000,40792929000
3/9/2025,Pengiriman,1,0,14277000,40778652000
3/9/2025,Pengandaan Barang,0,40000000,0,40818652000
3/10/2025,Pengandaan Barang,0,40000000,0,40858652000
3/10/2025,Jasa Pemasangan,0,40000000,0,40898652000
3/10/2025,Pengiriman,1,0,17069000,40881583000
3/11/2025,Pengiriman,1,0,16616000,40864967000
3/11/2025,Pengandaan Barang,0,40000000,0,40904967000
3/11/2025,Jasa Pemasangan,0,40000000,0,40944967000
3/12/2025,Pengiriman,1,0,16246000,40928721000
3/12/2025,Pengiriman,1,0,15948000,40912773000
3/13/2025,Pembelian Barang,1,0,19429000,40893344000
3/13/2025,Pengiriman,1,0,14229000,40879115000
3/13/2025,Pembelian Barang,1,0,5006000,40874109000
3/14/2025,Jasa Pemasangan,0,39663000,0,40913772000
3/14/2025,Pengiriman,1,0,8840000,40904932000
3/15/2025,Pembelian Barang,1,0,5132000,40899800000
3/15/2025,Pembelian Barang,1,0,14434000,40885366000
3/16/2025,Jasa Pemasangan,0,39122000,0,40924488000
3/17/2025,Pengandaan Barang,0,38164000,0,40962652000
3/17/2025,Pengiriman,1,0,12405000,40950247000
3/17/2025,Pengandaan Barang,0,39259000,0,40989506000
3/18/2025,Pembelian Barang,1,0,11176000,40978330000
3/19/2025,Jasa Pemasangan,0,40000000,0,41018330000
3/19/2025,Pengiriman,1,0,6336000,41011994000
3/19/2025,Jasa Pemasangan,0,40000000,0,41051994000
3/20/2025,Pengiriman,1,0,13457000,41038537000
3/20/2025,Pengiriman,1,0,7539000,41030998000
3/20/2025,Pengiriman,1,0,15251000,41015747000
3/21/2025,Jasa Pemasangan,0,40000000,0,41055747000
3/22/2025,Jasa Pemasangan,0,40000000,0,41095747000
3/23/2025,Pengiriman,1,0,12592000,41083155000
3/23/2025,Jasa Pemasangan,0,40000000,0,41123155000
3/24/2025,Jasa Pemasangan,0,39174000,0,41162329000
3/25/2025,Pengandaan Barang,0,38354000,0,41200683000
3/26/2025,Jasa Pemasangan,0,37757000,0,41238440000
3/26/2025,Jasa Pemasangan,0,38912000,0,41277352000
3/27/2025,Pembelian Barang,1,0,15100000,41262252000
3/28/2025,Pengiriman,1,0,17734000,41244518000
3/28/2025,Pengandaan Barang,0,39852000,0,41284370000
3/28/2025,Pembelian Barang,1,0,9729000,41274641000
3/29/2025,Pengandaan Barang,0,40000000,0,41314641000
3/30/2025,Pengandaan Barang,0,39605000,0,41354246000
3/30/2025,Pembelian Barang,1,0,17772000,41336474000
3/31/2025,Pengiriman,1,0,14181000,41322293000
4/1/2025,Pembelian Barang,1,0,19232000,41303061000
4/1/2025,Pengandaan Barang,0,40000000,0,41343061000
4/2/2025,Jasa Pemasangan,0,39513000,0,41382574000
4/3/2025,Pembelian Barang,1,0,9059000,41373515000
4/3/2025,Pembelian Barang,1,0,15882000,41357633000
4/3/2025,Pengandaan Barang,0,39057000,0,41396690000
4/4/2025,Jasa Pemasangan,0,38154000,0,41434844000
4/5/2025,Pengiriman,1,0,18595000,41416249000
4/6/2025,Pengiriman,1,0,18476000,41397773000
4/6/2025,Pengiriman,1,0,17019000,41380754000
4/7/2025,Jasa Pemasangan,0,40000000,0,41420754000
4/7/2025,Pembelian Barang,1,0,7098000,41413656000
4/7/2025,Pembelian Barang,1,0,19958000,41393698000
4/8/2025,Jasa Pemasangan,0,39395000,0,41433093000
4/9/2025,Pengiriman,1,0,5953000,41427140000
4/9/2025,Pembelian Barang,1,0,19295000,41407845000
4/9/2025,Jasa Pemasangan,0,40000000,0,41447845000
4/10/2025,Jasa Pemasangan,0,40000000,0,41487845000
4/11/2025,Jasa Pemasangan,0,39556000,0,41527401000
4/11/2025,Pengandaan Barang,0,39001000,0,41566402000
4/12/2025,Jasa Pemasangan,0,39032000,0,41605434000
4/12/2025,Pembelian Barang,1,0,14260000,41591174000
4/12/2025,Jasa Pemasangan,0,40000000,0,41631174000
4/13/2025,Pengandaan Barang,0,40000000,0,41671174000
4/13/2025,Pengiriman,1,0,16389000,41654785000
4/13/2025,Pembelian Barang,1,0,14486000,41640299000
4/14/2025,Pembelian Barang,1,0,11948000,41628351000
4/14/2025,Jasa Pemasangan,0,39217000,0,41667568000
4/14/2025,Jasa Pemasangan,0,39146000,0,41706714000
4/15/2025,Jasa Pemasangan,0,39914000,0,41746628000
4/15/2025,Jasa Pemasangan,0,40000000,0,41786628000
4/15/2025,Jasa Pemasangan,0,39356000,0,41825984000
4/16/2025,Pengiriman,1,0,7980000,41818004000
4/17/2025,Pengiriman,1,0,17019000,41800985000
4/18/2025,Jasa Pemasangan,0,40000000,0,41840985000
4/18/2025,Pembelian Barang,1,0,19135000,41821850000
4/19/2025,Pembelian Barang,1,0,9532000,41812318000
4/19/2025,Pengiriman,1,0,6722000,41805596000
4/20/2025,Pengandaan Barang,0,39182000,0,41844778000
4/20/2025,Pengiriman,1,0,17644000,41827134000
4/20/2025,Pengandaan Barang,0,40000000,0,41867134000
4/21/2025,Jasa Pemasangan,0,40000000,0,41907134000
4/21/2025,Pembelian Barang,1,0,12768000,41894366000
4/22/2025,Pengandaan Barang,0,40000000,0,41934366000
4/22/2025,Jasa Pemasangan,0,40000000,0,41974366000
4/23/2025,Pengandaan Barang,0,40000000,0,42014366000
4/23/2025,Jasa Pemasangan,0,39342000,0,42053708000
4/23/2025,Pembelian Barang,1,0,10784000,42042924000
4/24/2025,Pengandaan Barang,0,38630000,0,42081554000
4/24/2025,Pembelian Barang,1,0,6117000,42075437000
4/24/2025,Pengandaan Barang,0,40000000,0,42115437000
4/25/2025,Pembelian Barang,1,0,10499000,42104938000
4/25/2025,Jasa Pemasangan,0,39163000,0,42144101000
4/25/2025,Pembelian Barang,1,0,9535000,42134566000
4/26/2025,Jasa Pemasangan,0,40000000,0,42174566000
4/26/2025,Pembelian Barang,1,0,8205000,42166361000
4/27/2025,Jasa Pemasangan,0,40000000,0,42206361000
4/27/2025,Pengandaan Barang,0,39816000,0,42246177000
4/27/2025,Pengiriman,1,0,10266000,42235911000
4/28/2025,Jasa Pemasangan,0,39779000,0,42275690000
4/28/2025,Pengiriman,1,0,6821000,42268869000
4/29/2025,Jasa Pemasangan,0,39426000,0,42308295000
4/29/2025,Pembelian Barang,1,0,11069000,42297226000
4/30/2025,Jasa Pemasangan,0,39286000,0,42336512000
